marital	email
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	1
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	2
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	3
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	4
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	5
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	6
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	7
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	8
never	9
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	10
never	11
never	11
never	11
never	12
never	12
never	12
never	12
never	12
never	12
never	12
never	12
never	12
never	12
never	13
never	14
never	14
never	14
never	14
never	14
never	14
never	14
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	15
never	16
never	18
never	18
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	20
never	21
never	21
never	21
never	24
never	24
never	24
never	24
never	24
never	24
never	25
never	25
never	25
never	25
never	25
never	25
never	25
never	25
never	25
never	25
never	28
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	30
never	32
never	35
never	35
never	36
never	40
never	40
never	40
never	40
never	40
never	40
never	40
never	40
never	40
never	40
never	43
never	45
never	45
never	48
never	48
never	50
never	50
never	50
never	50
never	50
never	50
never	50
never	60
never	60
never	60
